w_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,CFA01,CFA02,CFA03,CFA04,CFA05,CFS01,CFS02,CFS03,CFS04,CFS05,createdate
090135352001001,6,2,4,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,2,0,1,1,2,2,4,0,0,0,0,6,0,0,0,4,2,20190825
090135352001005,6,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,2,0,0,0,0,5,1,1,3,1,1,1,5,0,0,0,0,6,0,0,0,6,0,20190825
090135352001009,7,1,3,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,7,0,0,3,1,2,0,7,0,0,0,0,7,7,0,0,0,0,20190825
090135352001012,63,48,13,2,51,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,46,9,0,4,0,4,56,7,3,2,5,5,24,39,0,1,0,0,62,0,1,0,62,0,20190825
090135352001022,9,2,4,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,8,1,1,1,4,1,5,4,0,0,0,0,9,9,0,0,0,0,20190825
090135352001025,11,3,5,3,4,3,4,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,2,1,4,1,8,3,0,2,0,0,9,11,0,0,0,0,20190825
090135352002004,2,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,2,2,0,0,0,0,20190825
090135352002005,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,20190825
090135352002009,14,0,6,8,1,1,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,13,1,2,3,8,1,11,3,0,0,0,0,14,14,0,0,0,0,20190825
090135352002020,8,2,4,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,1,5,0,8,0,0,8,0,0,8,0,0,0,0,20190825
090135352002023,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,20190825
090135352002025,5,1,2,2,2,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,1,2,2,3,0,0,2,0,3,4,0,0,0,1,20190825
090135352002026,5,1,3,1,4,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,2,2,0,2,3,0,0,0,0,5,4,0,0,0,1,20190825
090135352002033,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,20190825
090135352002035,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,20190825
090135352002037,11,0,9,2,0,1,10,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,0,0,0,0,0,10,1,0,2,5,4,6,5,0,3,2,1,5,4,3,0,0,4,20190825
090135352002038,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,20190825
090135352002041,6,4,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,0,0,1,1,5,1,6,0,0,0,0,6,0,0,0,0,20190825
090135352002044,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,20190825
090135352003002,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,2,0,1,0,0,1,0,2,0,0,0,0,20190825
090135352003004,2,1,0,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,2,0,0,0,0,20190825
090135352003007,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,20190825
090135352003008,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,20190825
090135352003010,6,2,4,0,1,3,2,0,0,0,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,2,1,1,4,2,0,0,3,0,3,6,0,0,0,0,20190825
090135352003011,10,2,6,2,3,3,4,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,1,0,0,0,0,10,0,2,4,2,0,5,5,2,6,0,0,2,8,0,2,0,0,20190825
090135352003014,17,6,8,3,9,5,3,0,0,0,0,0,2,0,0,0,0,0,0,0,14,0,1,0,0,0,0,17,0,0,0,0,0,16,1,0,1,7,3,10,7,0,0,0,11,6,11,0,3,0,3,20190825
090135352003016,17,3,9,5,2,4,11,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,16,1,1,5,3,5,10,7,0,0,0,0,17,0,0,17,0,0,20190825
090135352003018,5,3,1,1,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,2,0,1,0,1,5,0,0,0,0,0,5,5,0,0,0,0,20190825
090135352003022,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,0,20190825
090135352003024,118,56,45,17,48,38,32,0,0,0,0,0,0,39,0,0,8,0,0,0,0,4,28,0,27,12,0,102,3,0,10,0,3,108,10,5,26,14,17,49,69,14,9,17,12,66,67,30,6,0,15,20190825
090135352003028,223,106,73,44,109,77,37,0,0,0,0,0,3,217,0,0,0,0,0,0,0,0,3,0,0,0,0,201,15,0,3,0,4,211,12,14,32,35,36,111,112,0,0,2,0,221,2,0,1,0,220,20190825
090135352003029,23,5,17,1,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,21,2,0,0,0,0,21,2,0,6,7,5,8,15,0,0,0,0,23,0,23,0,0,0,20190825
090135352003030,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,1,1,20190825
090135352003031,100,44,36,20,37,38,25,0,0,0,2,0,0,24,1,0,0,0,0,0,0,0,18,11,42,2,0,79,10,2,7,0,2,97,3,9,15,20,12,48,52,12,40,7,20,21,61,0,30,5,4,20190825
090135352003032,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,2,2,0,0,0,0,20190825
090135352003037,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,20190825
090135352004000,2,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0,2,0,20190825
090135352004005,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,20190825
090135352004013,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,20190825
090135352004014,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,0,2,1,0,0,1,0,2,2,1,0,0,0,20190825
090135352004015,4,1,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,1,3,1,0,1,1,1,0,4,4,0,0,0,0,4,0,0,0,0,20190825
090135352004016,8,2,5,1,2,2,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,3,3,0,7,1,0,0,0,0,8,8,0,0,0,0,20190825
090135352004021,16,5,7,4,2,9,5,7,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,1,0,0,0,11,5,4,3,3,1,11,5,2,0,0,0,14,12,0,0,0,4,20190825
090135352004026,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,20190825
090135352004027,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,20190825
090135352004031,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,20190825
090135352004035,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,20190825
090135352004036,3,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,1,2,0,2,1,0,3,0,0,0,3,0,0,0,0,20190825
090135382011001,9,5,3,1,3,6,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,1,3,0,0,4,5,0,0,0,0,9,9,0,0,0,0,20190825
090135382011002,4,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,2,0,2,4,0,0,0,0,0,4,4,0,0,0,0,20190825
090135382011005,9,1,3,5,1,7,1,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,4,3,1,2,7,0,0,0,4,5,5,0,0,0,4,20190825
090135382011008,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,1,0,0,0,0,2,1,0,0,0,1,20190825
090135382011010,13,0,6,7,1,5,7,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,13,0,2,5,2,4,8,5,0,0,0,0,13,0,0,0,0,13,20190825
090135382011012,3,0,1,2,0,1,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,2,3,0,0,0,0,0,3,3,0,0,0,0,20190825
090135382011014,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,2,20190825
090135382011019,3,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,2,0,3,0,0,0,0,0,3,2,0,0,0,1,20190825
090135382011023,3,0,1,2,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,2,0,1,0,3,0,0,0,0,0,3,3,0,0,0,0,20190825
090135382011025,3,1,0,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,3,0,0,3,0,0,0,3,0,0,0,0,20190825
090135382011026,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,20190825
090135382011034,7,3,4,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,6,1,1,2,1,0,5,2,0,0,0,0,7,7,0,0,0,0,20190825
090135382011036,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,20190825
090135382011039,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,20190825
090135382011040,6,0,6,0,1,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0,0,5,1,1,2,2,1,5,1,1,0,0,5,0,6,0,0,0,0,20190825
090135382012003,6,1,3,2,1,3,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,2,3,5,1,0,0,0,6,0,6,0,0,0,0,20190825
090135382012005,20,1,16,3,1,3,16,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,0,0,1,20,0,2,4,7,6,12,8,0,0,0,6,14,18,0,0,0,2,20190825
090135382012008,8,6,0,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,0,0,0,0,0,7,1,2,0,0,0,2,6,0,0,0,0,8,8,0,0,0,0,20190825
090135382012009,6,0,5,1,0,0,6,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,1,3,2,5,1,0,0,0,0,6,4,0,2,0,0,20190825
090135382012018,30,8,16,6,6,9,15,0,0,0,0,0,0,22,0,0,0,0,8,0,0,0,0,0,0,0,0,30,0,0,0,0,0,29,1,1,7,10,4,15,15,0,0,0,0,30,8,22,0,0,0,20190825
090135382012019,8,0,7,1,2,1,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,7,1,2,2,1,3,5,3,0,0,6,0,2,6,1,0,0,1,20190825
090135382012020,5,0,2,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,2,1,1,3,2,0,0,0,0,5,5,0,0,0,0,20190825
090135382012022,3,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,20190825
090135382012023,2,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,1,1,1,0,0,0,0,2,2,0,0,0,0,20190825
090135382012026,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,2,2,0,0,0,0,20190825
090135382012028,60,51,8,1,49,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,56,1,0,1,0,2,52,8,1,1,5,2,23,37,0,0,0,60,0,0,60,0,0,0,20190825
090135382012030,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,20190825
090135382012032,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,20190825
090135382012040,42,4,26,12,3,10,29,0,0,0,0,0,1,1,1,0,0,0,39,0,0,0,0,0,0,0,0,40,2,0,0,0,0,40,2,1,9,9,19,31,11,0,0,0,3,39,5,0,37,0,0,20190825
090135382012041,19,11,7,1,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,17,0,0,18,0,0,1,0,0,18,1,1,3,1,3,6,13,0,17,0,0,2,2,17,0,0,0,20190825
090135382013000,46,22,15,9,21,15,10,0,0,0,0,0,0,13,0,0,5,0,0,0,0,0,0,0,28,0,0,45,0,0,1,0,0,43,3,0,9,7,8,18,28,3,0,0,0,43,13,5,23,0,5,20190825
090135382013001,130,16,80,34,17,31,82,0,0,0,11,5,8,1,0,0,10,0,2,0,8,78,3,0,0,4,0,104,25,1,0,0,0,119,11,17,29,30,38,101,29,7,0,0,3,120,36,0,83,0,11,20190825
090135382013002,90,17,55,18,29,41,20,0,0,0,0,0,3,1,21,0,7,0,3,0,0,0,8,0,21,26,0,85,3,1,1,0,0,80,10,9,15,26,23,20,70,44,2,0,5,39,21,45,1,0,23,20190825
090135382013003,42,10,23,9,10,18,14,0,0,0,3,0,0,2,0,0,1,0,0,0,13,0,19,0,0,4,0,39,2,0,1,0,0,41,1,2,8,14,8,20,22,0,0,1,4,37,40,2,0,0,0,20190825
090135382013008,5,0,2,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,5,0,1,1,2,1,1,4,0,0,0,0,5,5,0,0,0,0,20190825
090135382013014,13,5,6,2,1,9,3,0,0,0,0,0,0,0,0,0,0,2,2,0,9,0,0,0,0,0,0,13,0,0,0,0,0,13,0,2,4,2,0,8,5,0,2,6,0,5,9,0,0,0,4,20190825
090135382013016,12,0,6,6,2,7,3,0,0,0,7,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,1,3,4,4,4,8,0,0,2,1,9,11,0,1,0,0,20190825
090135382013017,52,8,22,22,16,17,19,10,0,0,0,0,0,4,0,0,0,0,1,0,14,0,0,3,20,0,0,51,0,0,1,0,0,49,3,4,12,16,12,32,20,0,0,0,1,51,49,0,0,0,3,20190825
090135382013020,124,14,52,58,4,41,79,0,0,0,2,114,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,118,4,0,2,0,0,121,3,12,43,31,24,95,29,0,1,0,6,117,11,0,113,0,0,20190825
090135382013022,35,6,20,9,6,19,10,0,0,0,0,2,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,1,0,29,6,5,8,7,9,24,11,0,0,0,23,12,11,24,0,0,0,20190825
090135382013027,4,2,2,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,0,0,4,0,0,4,0,0,0,4,0,0,0,0,20190825
090135382013028,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,1,20190825
090135382014000,5,0,4,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,2,1,2,2,3,0,0,0,0,5,0,0,2,0,3,20190825
090135382014005,7,3,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,7,0,2,2,0,0,3,4,0,0,0,0,7,7,0,0,0,0,20190825
090135382014007,23,9,12,2,14,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,10,0,20,1,0,2,0,0,20,3,3,2,5,4,8,15,9,0,0,1,13,23,0,0,0,0,20190825
090135382014011,24,7,11,6,7,5,12,0,0,0,0,0,17,0,0,0,0,0,7,0,0,0,0,0,0,0,0,22,0,0,2,0,0,24,0,1,2,8,6,11,13,0,0,0,0,24,17,0,0,0,7,20190825
090135382014015,33,9,20,4,3,12,18,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,0,1,0,1,28,5,4,11,2,7,25,8,0,0,0,0,33,0,0,33,0,0,20190825
090135382014016,7,0,3,4,0,5,2,0,0,0,0,0,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,7,0,0,0,0,0,7,0,1,1,3,2,5,2,1,0,2,0,4,5,1,0,0,1,20190825
090135382014017,4,0,2,2,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,2,0,3,1,0,0,3,0,1,1,3,0,0,0,20190825
090135382014020,4,0,2,2,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,1,0,3,1,0,0,0,0,4,4,0,0,0,0,20190825
090135382014021,19,2,12,5,0,14,5,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,1,16,3,3,2,6,6,10,9,0,0,0,1,18,19,0,0,0,0,20190825
090135382014024,38,10,24,4,16,7,15,0,0,0,21,3,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,34,3,1,0,0,0,37,1,1,12,9,6,25,13,0,14,0,22,2,15,23,0,0,0,20190825
090135382021006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20190825
090135382021010,17,7,8,2,1,11,5,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,4,0,2,13,4,1,2,3,4,11,6,0,0,0,4,13,16,1,0,0,0,20190825
090135382021015,4,0,2,2,1,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,2,0,3,1,1,0,0,0,3,4,0,0,0,0,20190825
090135382021017,6,0,3,3,2,1,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,2,3,1,3,3,0,0,0,0,6,6,0,0,0,0,20190825
090135382021025,166,22,90,54,30,94,42,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,15,1,15,2,4,131,35,28,45,42,29,83,83,0,0,0,11,155,0,0,10,156,0,20190825
090135382021026,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20190825
090135382021029,13,4,8,1,4,7,2,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,2,1,0,0,0,12,1,1,1,5,2,8,5,0,0,1,0,12,12,0,1,0,0,20190825
090135382021030,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,20190825
090135382021031,6,3,1,2,0,4,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,1,0,2,1,0,5,1,0,0,0,0,6,5,1,0,0,0,20190825
090135382021039,3,1,2,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,2,0,1,2,0,0,0,0,3,1,0,2,0,0,20190825
090135382021050,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,2,0,0,0,20190825
090135382021054,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,20190825
090135382021057,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,20190825
090135382021061,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,2,0,0,0,0,2,0,2,0,0,0,0,20190825
090135382021062,5,0,2,3,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,1,4,1,4,2,0,0,0,3,2,0,3,0,0,20190825
090135382021064,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,20190825
090135382022003,98,48,37,13,58,30,10,0,0,0,2,0,4,56,0,0,0,0,11,0,2,0,0,4,0,19,0,88,6,0,4,0,0,92,6,2,21,18,9,37,61,0,0,15,0,83,39,0,1,0,58,20190825
090135382022010,2,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,1,0,1,2,0,0,0,0,20190825
090135382022013,6,1,2,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,2,0,0,0,0,6,0,1,0,2,2,1,5,0,0,0,0,6,6,0,0,0,0,20190825
090135382023004,29,1,22,6,1,1,27,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,25,1,0,3,0,0,29,0,1,3,12,12,5,24,1,0,0,0,28,1,0,0,0,28,20190825
090135382023010,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,2,20190825
090135382023014,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,20190825
